ポストURL,いいね数,RT数,インプ数,投稿者名,投稿テキスト,投稿日時,画像,収集日時
https://x.com/momo_fukuen/status/2020142206183526432,134,2,12635,もも｜回避型彼氏と復縁,別れた後の回避型の脳内は『後悔と気まずさ』でいっぱい。振られた側は「もう私のことなんて忘れたんだ」と悲観しがちだけど、実際は逆。逃げるように去ったことを自覚してるからこそ、連絡のきっかけを完全に見失っているだけ。沈黙は「拒絶」じゃなくて彼の「不器用すぎる自責」だったりするよ。,2月7日,,3月21日
https://x.com/momo_fukuen/status/2020081011397390604,23,0,3049,もも｜回避型彼氏と復縁,回避型って別れ際はわざと冷たいことを言うんだよね。私の彼もそうだったけど最後は自分から「やり直したい」って戻ってきた。男の別れ際の言葉なんてその程度。こっちの関わり方次第で簡単に撤回できる。でも振られる前と同じ関わり方だと、いつまでも回避型の態度は冷たいままなんだよね。逆に、,2月7日,,3月21日
https://x.com/momo_fukuen/status/2020117289471791607,27,2,2719,もも｜回避型彼氏と復縁,男の「吹っ切れた」はただの演技だよ。あっさり前に進んでるように見えるけど、その中身はプライドで強がってるだけ。私の彼も別れてすぐ趣味のサッカーや飲み会に顔出してたぽい。でも復縁してわかったのは、逃げるように別れた回避型ほど心の奥底で「彼女を幸せにできなかった」っていう、,2月7日,,3月21日
https://x.com/momo_fukuen/status/2020056135412445434,338,5,31168,もも｜回避型彼氏と復縁,"復縁した私が別れ話で言われた言葉↓

・幸せにできない
・復縁は100%ない
・俺よりいい人いるよ
・早く俺のこと忘れて
・疲れたし何も考えたくない
・もう会うことはないと思う
・好きかどうかわかんなくなった

別れ際にすがってここまで言われたけど復縁できたから、最悪な別れ方しても関係ないよ。",2月7日,,3月21日
https://x.com/momo_fukuen/status/2019983725220753814,29,0,5700,もも｜回避型彼氏と復縁,進展しないのは『冷却期間を取りすぎて気まずさが残ってるから』。これがさらに悪化すると、人間関係リセット癖のある回避型は「今さら戻れない」って完全に縁を切る方向に進むでもまだブロックされてないなら『彼も完全に吹っ切れてない』ってことだからチャンスは残ってる。解決する方法は一つで、,2月7日,,3月21日
https://x.com/momo_fukuen/status/2019891853252804631,262,7,21544,もも｜回避型彼氏と復縁,回避型ってベタ惚れすると最初はグイグイくるけど、途中で回避モードに入るのがお決まり。でもこれ、冷めたんじゃなくて「嫌われたくない」っていう防衛反応なんだよね。私の復縁した彼も『本気だからこそ嫌われるのが怖かった』って言ってた。本命ゆえの回避モードって理解すると見え方が変わるよ。,2月7日,,3月21日
https://x.com/momo_fukuen/status/2019750814223327585,31,1,4231,もも｜回避型彼氏と復縁,回避型って『返信しない＝脈なし』ではないんだよね。むしろ気持ちが残ってるほど、未読や既読無視しがちなの。復縁した彼いわく「返信して期待させるのが怖いし、会いたいとか言われたら困る」って思ってたらしい。どうでもいい相手には何も考えずに即レスできるけど、,2月6日,,3月21日
https://x.com/momo_fukuen/status/2019695057096642651,118,4,15195,もも｜回避型彼氏と復縁,「回避型に連絡しちゃダメ」ってアドバイス、正直「いつまで？」って思っちゃう。連絡を我慢して顔色伺う関係なんて今後も無理じゃない？私は別れた後も自分から連絡したし、配慮はしたけど遠慮はしなかった。我慢をやめて素直に動いたからこそ復縁できた。自分の気持ちを大切にするのが一番だよ。,2月6日,,3月21日
https://x.com/momo_fukuen/status/2019415223418122651,137,3,85997,もも｜回避型彼氏と復縁,元彼がそっけない態度の方が実は復縁しやすいよ。それって気持ちが揺れてる証拠。優しい方が変だと思う。私の彼も最初は「うん」だけの短文や既読無視だったけど少しずつ変わっていった。だから今の状況で「無理」って決めつけなくて大丈夫。復縁叶えた人も全員どん底を経験して幸せつかんでるからね。,2月5日,,3月21日
https://x.com/momo_fukuen/status/2019386577408127151,28,0,5898,もも｜回避型彼氏と復縁,冷却期間をとると心の距離はますます離れる。「別れて正解だった」って彼が納得しちゃうから私は『回避型に合わせた戦略を立てて即行動した』けど正解だった。彼が完全に吹っ切れちゃう前に連絡して、少しずつ信頼関係を回復させたの。別れ際「俺よりいい人見つけてね」って言ってきた彼が1ヶ月で、,2月5日,,3月21日
https://x.com/momo_fukuen/status/2019250160933691815,28,0,5907,もも｜回避型彼氏と復縁,彼が自分から戻ってこないのが現実。冷却期間や自分磨きによって、元彼の中で自分の存在が美化されるかもしれない。でも「いい思い出」になるだけで終わることも多い。そういうとき回避型の心を動かすのは『たった1通のLINE』だったりする。復縁を叶えた人の共通点って無理に会おうとしないで、LINEで,2月5日,,3月21日
https://x.com/momo_fukuen/status/2019341750482170027,86,0,8855,もも｜回避型彼氏と復縁,回避型は別れると「また傷つけた」って罪悪感で未練を引きずる。でもその気持ちがあっても期待されるのが怖くて動けないんだよね。だから放置よりも、安心して返信できる空気をつくることの方が大事。私は軽いやりとりから関係を戻したよ。放置じゃなく安心で信頼関係を回復。それが回避型に一番響く。,2月5日,,3月21日
https://x.com/momo_fukuen/status/2019250156655505661,232,2,33995,もも｜回避型彼氏と復縁,回避型にとって元カノは『特別枠』だからね。回避型は警戒心強めの慎重派だから、彼女になった時点で彼の『ど本命』なの。それに回避傾向強い男って浅めの人間関係ばっかりだから余計に『元カノが特別』になるみたい。でもだからといって「復縁したい」とはならない。「別れる」って決めた以上、,2月5日,,3月21日
https://x.com/momo_fukuen/status/2018968591715201266,226,8,21723,もも｜回避型彼氏と復縁,回避型がテキトーに付き合ってる場合、彼女がキレても愛想尽かしても放置して別れない。でも本気で彼女のことが好きだった場合は『恋から愛に変わるタイミング』で自分から振る。愛が大きくなりすぎてキャパオーバーするんだよね。振るのは『本命』だった証拠だし、だからこそ復縁も叶う可能性が高い。,2月4日,,3月21日
https://x.com/momo_fukuen/status/2019056903863848999,114,4,17869,もも｜回避型彼氏と復縁,回避型って『元カノへの執着心』かなり強いよね。寂しがりやでかまってちゃんだし。振ったの自分なのに、元カノのストーリー見たり、未読のLINEにいきなり既読つけたりする。すねてるけど様子見してる。私の彼も振った側なのに、私から連絡きて嬉しかったって言ってた。元カノ気にしてる率高めだよね。,2月4日,,3月21日
https://x.com/momo_fukuen/status/2019044003166167195,106,3,11035,もも｜回避型彼氏と復縁,復縁してからは「やっぱ好きだなぁ」思いながら、回避型の彼がたまに殻にとじこもるときは「はいはい、いつものやつね」ってなる。復縁前みたいに「なんで無視するの？」「冷められたかも」って不安にならなくなった。だから彼もすぐ戻ってくるんだよね。これって信頼関係築いて復縁したからだと思う。,2月4日,,3月21日
https://x.com/momo_fukuen/status/2019014516466672018,399,16,78289,もも｜回避型彼氏と復縁,復縁した回避型の彼いわく『男が別れを切り出すときって気持ちが冷めたんじゃなくて「すねてる」だけ。好きな子が俺といて不安そうだと、自分の存在価値がない気がして自信なくす』らしい。これがプライド傷ついた時の男の本音なんだって。冷却期間を置いても彼の反応が変わらない原因ってシンプルで、,2月4日,,3月21日
https://x.com/momo_fukuen/status/2019014519981514985,26,0,8727,もも｜回避型彼氏と復縁,『彼が自信をなくしてすねてる状態』のままだから。これは放置しても回復しないむしろ放置すると余計に気まずくなってこじれるし、他の女性に逃げがち。だから私は『回避型の心理』に合わせて戦略的に距離を縮めた。回避型の心理を逆手に取れば、関係修復はそんなに難しいことじゃない。実際、,2月4日,,3月21日
https://x.com/momo_fukuen/status/2018801166289682534,128,0,7592,もも｜回避型彼氏と復縁,振られたとき、自分の気持ちがただの執着なのか、純粋な愛情なのかわかんなかった。いま同じような気持ちの人も多いと思う。でもこれって白黒はっきりつけられるものじゃない。ぜんぶ自分の気持ちだって受け止めるだけでいいからね執着を手放さなくても復縁はできるから自分を否定しなくていいよ。,2月4日,,3月21日
https://x.com/momo_fukuen/status/2018688401667481752,24,1,1795,もも｜回避型彼氏と復縁,復縁して一番びっくりしたのは彼の『嫉妬』が増えたこと。別れる前は連絡すらテキトーだったのに、今は別人みたいにマメになって独占欲が爆発してる。回避型って、一度失って初めて「本気で大事」と痛感するタイプなんだと思う。失う恐怖を味わったからこそ、ちゃんと向き合わなきゃって気づくんだね。,2月3日,,3月21日
https://x.com/momo_fukuen/status/2018612143915217295,166,5,22327,もも｜回避型彼氏と復縁,復縁できた子って『追ってる感がないLINE』がうまいんだよね。だから積極的に連絡しても進展する。逆に冷却期間置いても内容を間違えるとたった1通のLINEで『必死に追いかけてる感』が出ちゃう。私もそこらへんはすごい気をつけてた。連絡のタイミングより『LINEの内容』の方が圧倒的に大事だよね。,2月3日,,3月21日
https://x.com/momo_fukuen/status/2018525452932182255,20,0,5622,もも｜回避型彼氏と復縁,『回避型との関わり方を知らない』だけなの。復縁失敗するケースを見ると、ほとんどの女性が無意識に回避型の地雷を踏んでる私もそれをしまくって振られたからわかる。普通の男性に効果的な恋愛テクは逆効果になるってもっと早く知りたかった。でも『ブロックされてない＝拒否されてない』だから、,2月3日,,3月21日
https://x.com/momo_fukuen/status/2018525450629525757,376,5,45341,もも｜回避型彼氏と復縁,復縁したからわかるけど、振った側が男のときって復縁率がめちゃくちゃ高い。一度冷めたら絶対に気持ちが復活しない女性と違って、男性は普通に元カノに惚れ直す。特に回避型は『好きだから離れる』を選ぶタイプだから、関わり方さえ間違えなければ戻ってくる可能性が高いんだよね。進展しないのは、,2月3日,,3月21日
https://x.com/momo_fukuen/status/2018437268504014905,60,1,6006,もも｜回避型彼氏と復縁,元彼に「返事はいつでもいいよ」「無理しないでね」って送るのは絶対NG。男は過剰に気を使われると「俺ってそんなに頼りない？」って無能認定された気分になるしかも回避型は『待たせてる罪悪感』に耐えられず、もっと逃げるんだよね。対等な関係こそが復縁の近道だよ。,2月3日,,3月21日
https://x.com/momo_fukuen/status/2018247839797875115,157,2,23930,もも｜回避型彼氏と復縁,回避型って未練あるときほど簡単に返信できなくなるんだよね。悩んで悩んで悩んだ末に返さない選択をするのよ。元カノにヘラヘラLINEを送る男より誠実でもまったく返信ないのは困るから、私は『回避型が返しやすいLINE』をめっちゃ考えて送ってた。NGなLINEを送らないだけでも返信率あがるからね。,2月2日,,3月21日
https://x.com/momo_fukuen/status/2018164201076994321,271,7,40365,もも｜回避型彼氏と復縁,復縁した回避型の彼に「もし私が連絡してなかったらどうしてた？」って聞いてみた。そしたら「何度も思い出したけど、自分から動くことは絶対になかったかな。振った側から連絡なんて気まずすぎて無理だよ」って。『彼から連絡がない＝脈なし』じゃない。冷たい態度も気まずいだけ。ここで注意なのが、,2月2日,,3月21日
https://x.com/momo_fukuen/status/2018164203920744740,30,0,5051,もも｜回避型彼氏と復縁,『距離を置いたら気まずさがなくなる』って情報を信じすぎること。たしかに普通の男性には効果的。でも自己肯定感が低い回避型の場合は「俺がいなくても平気なんだな」って気持ちが冷めるんだよね。愛に飢えてるから回避型がすねて殻に閉じこもったら復縁は絶望的になる。だからこそ放置せず、,2月2日,,3月21日
https://x.com/momo_fukuen/status/2018071860726923318,156,3,11016,もも｜回避型彼氏と復縁,復縁してから知ったのは、振った側から連絡するのは想像以上に気まずいってこと。特に回避型は逃げるように別れるから、振られた側より100倍くらい気まずさ感じてるっぽい。『連絡ない＝気持ちない』は振られた側の妄想で、彼がいろいろ考えすぎて連絡できなくなってるケースって意外と多いと思う。,2月2日,,3月21日
https://x.com/momo_fukuen/status/2017714757642629324,161,7,22132,もも｜回避型彼氏と復縁,回避型の彼いわく「今までの元カノと復縁しなかったのは、別れて半年後とかに連絡がきたから。その頃にはもう過去の恋になってた。(私)ちゃんと復縁したのは、たくさん連絡してくれたから」らしい。1ヶ月くらいの冷却期間はありだけど、それ以上だと『戻る理由』が少しずつ消えてくから気をつけてね。,2月1日,,3月21日
https://x.com/momo_fukuen/status/2017963696736395279,53,2,2756,もも｜回避型彼氏と復縁,復縁できた子たちって「今日連絡してみよっと！無視されたら次の作戦考える」って感じで軽く連絡してる。1回ダメでも諦めない。復縁の分かれ道は、自分でチャンスを作れるかどうかってことだよね。やっぱり行動した人が幸せをつかめるし、そういう人に運も味方するんだと思う。,2月1日,,3月21日
https://x.com/momo_fukuen/status/2017879090632785971,60,0,6956,もも｜回避型彼氏と復縁,回避型は、プライドが折れた瞬間に「もう戻れない」「また傷つくのが怖い」って固まってしまう。だからこそ、プライドを傷つけず上手にくすぐる関わり方ができたら復縁はイージーモードになる。男のプライドってめんどうだけど、逆にそこをくすぐるだけで復縁は一気に近づくんだなってわかった。,2月1日,,3月21日
https://x.com/momo_fukuen/status/2017803621178708442,33,0,5941,もも｜回避型彼氏と復縁,期待させちゃうかも」「直接会ったら話し合いになるかも」って考えて逃げたくなる。「そろそろご飯行かない？」って誘っても既読無視や「忙しい」で逃げるのはそれが理由。『会いたい気持ちはあるけど、心の準備ができてない』のが本音。でもね、そこから抜け出す方法がひとつだけある。それは、,2月1日,,3月21日
https://x.com/momo_fukuen/status/2017522525539115229,243,8,17312,もも｜回避型彼氏と復縁,何度でも言うけど、復縁って奇跡でも運でもなく実現可能なことだよ。だって元々は両思いで自分の魅力が相手に刺さってたってことだから。ただの片思いより全然可能性ある。私も不安ぶつけて自爆して振られたのに復縁できた。行動次第で彼との未来を取り戻せるから、今頑張ってる人たちは絶対大丈夫。,1月31日,,3月21日
https://x.com/momo_fukuen/status/2017567080695140553,70,1,8495,もも｜回避型彼氏と復縁,『自分のせいで好きな子が不安そうにしてると男はかなり傷つく』ってことこのとき冷却期間をとりすぎると復縁が遠ざかる。気持ちが冷めた普通の男性には長い冷却期間が必要。でも『好きだけど別れる』を選んだ回避型は放置するほど「別れて正解だった」って気持ちが強くなるから。本当に必要なのは、,1月31日,,3月21日
https://x.com/momo_fukuen/status/2017567078061117921,478,19,62461,もも｜回避型彼氏と復縁,回避型が「別れよう」って言い出すときは気持ちが冷めてない。むしろその逆で、好きな子を幸せにできない自分に嫌気がさして離れようとする。「俺と付き合ってるせいで不安にさせてる」って罪悪感で身を引くのが回避型。私が振られた原因も彼の自信をへし折ったからだった。復縁してわかったのは、,1月31日,,3月21日
https://x.com/momo_fukuen/status/2017605330944069668,95,1,7587,もも｜回避型彼氏と復縁,「元彼への未練」が完全に吹っ切れるのって周りに反対されたり元彼に女の影が見えたときじゃない。気が済むまで大好きでいて『できること全部やった』って思えたときだよ。私もこのままだと後悔すると思って動いた。やらない後悔よりやる後悔。自分のために全力でやりきった人はちゃんと幸せになれる。,1月31日,,3月21日
https://x.com/8_ludr7/status/2034980609907728433,20,0,2715,シン｜回避型元彼の心理,基本的に元カノを忘れる男はいないです。特に回避型はその傾向が強くて、気持ちを整理するのが苦手なぶん、思い出を中途半端に残したまま抱え続けることが多い。僕もそうだったけど、別れた直後はスッキリした気がしても、時間が経つほど「あの時こうすればよかったな」とか「,3月20日,,3月21日
https://x.com/reuni10v/status/2034990729475629218,20,1,4321,ななせまる｜元彼視点・心理,復縁したいのにうまくいかない人、だいたい同じミスしてる。「連絡取れてるから大丈夫」「嫌われてないからまだいける」って思って、そのままの関係を続けてる。でもそれ、男からすると“何もしなくても離れない人”になってるだけ。あなたがうまくいってない原因はシンプルで、,3月20日,,3月21日
https://x.com/1o_yyb/status/2034903673835573401,38,0,5743,凪｜回避型男の本音,これ回避型の男あるあるなんですが、別れた時ってめちゃくちゃ感情が色々ごちゃ混ぜになって何も思わないフリにしちゃうんですよね。自分が幸せにできないと思ってしまって、別れを選ぶのって実はすごい複雑で頭の中が完全にショートしちゃってる感じです。,3月20日,,3月21日
https://x.com/1o_yyb/status/2034818297359999472,93,3,9981,凪｜回避型男の本音,回避型の男って、好きな相手ほど『連絡を返せなくなる』という最悪のクセがある。冷めたからじゃなくて、返した瞬間に関係がまた動き出すのが怖い、期待に応えられないのが怖い、それで黙る。僕も別れたあと元カノからLINEが来るたびに既読だけつけて,3月20日,,3月21日
https://x.com/1o_yyb/status/2034794587672518757,59,4,9785,凪｜回避型男の本音,これは間違いない。基本的に本当に元カノが嫌いとかなら絶対に関われなくするんだよね。既読スルーしたり未読にわざとするのは、忘れられないし未練があるから。僕もそうだったからわかるけど、振った側は自分で「別れる」という選択したからこそ「本当によかったのかな」という迷いが残ってる。,3月20日,,3月21日
https://x.com/1o_yyb/status/2034744974181638385,23,0,1262,凪｜回避型男の本音,既読無視されても復縁できないわけじゃない。男性って感情が混乱したときに一度連絡を止めることで心を整えようとするんだよね。でもその間も相手のことはちゃんと考えている。焦って追うより、静かに日常を続けている姿を見せる方が戻りたい相手に変わっていく。無視は拒絶じゃなくただの一時停止。,3月20日,,3月21日
https://x.com/1o_yyb/status/2034595705881534472,47,0,7155,凪｜回避型男の本音,これ誤解されがちだけど、回避型の男は別れた直後に冷めてるわけじゃない。むしろ感情を感じないようにしてるだけ。関係が深くなった分だけ一気に感情を遮断して、自分を落ち着かせようとするんですよね。だから別れた直後にあっさりして見えるのは「平気だから」じゃなくて、,3月19日,,3月21日
https://x.com/1o_yyb/status/2034454543795417123,51,1,5883,凪｜回避型男の本音,振った回避型の心理って実は冷たいんじゃなくてめっちゃ心が弱い。強く見せたいのに気持ちに耐えられなくて、距離を取ることで自分を守ってるだけなんですよね。関係が深くなるほど「ちゃんと向き合えるのか」「傷つけてしまわないか」って不安が大きくなって、,3月19日,,3月21日
https://x.com/1o_yyb/status/2034378559616340296,72,2,4595,凪｜回避型男の本音,回避型って「傷つけた側」なのに、いつまでもその罪悪感を引きずって動けなくなることがある。僕も振ったあとに思い出すのは後悔ばかりだった。なのに、今さら自分から連絡する資格ないと思って距離を置き続けた。動かない彼が冷たいんじゃなく、不器用なまま止まってるだけの可能性もあるんですよね。,3月19日,,3月21日
https://x.com/1o_yyb/status/2034256505721987429,75,0,8768,凪｜回避型男の本音,復縁するために一番やってはいけないのは「元に戻りたい」「話したい」と焦って行動するLINE。僕も経験があるけど、回避型の男は追われてると感じた瞬間に心のドアを閉めてしまう。復縁って押すことじゃなく、安心を残すこと。元彼の心を動かすのは言葉よりも、何も言わない強さだったりしますよ。,3月18日,,3月21日
https://x.com/1o_yyb/status/2034210609836024226,36,0,5223,凪｜回避型男の本音,これ補足すると、回避型の彼に気持ちをぶつけたくなる気持ちはすごくわかる。でもそれをやるたびに彼の中の怖さが一段階上がって、戻るまでの時間が長くなってしまう。僕も実際そうだった。気持ちを伝えたい衝動をぐっと抑えて安心感を作れた人が最終的に選ばれる。それが回避型の攻略法です,3月18日,,3月21日
https://x.com/1o_yyb/status/2034090901723877885,60,1,15404,凪｜回避型男の本音,回避型の男が既読無視する理由って、冷めたからじゃなくて『返した瞬間にまた向き合わなきゃいけなくなるのが怖いから』なんです。本音を言えば、気持ちが残ってる相手ほど返信が重く感じるし、だからこそ動けなくなってしまう。僕も別れた直後、元カノからLINEが来るたびに既読だけつけて,3月18日,,3月21日
https://x.com/1o_yyb/status/2033903122264035541,32,0,2551,凪｜回避型男の本音,男が恋を終わらせたがるときって、気持ちが冷めたんじゃなく自分を保てなくなったときなんです。これ女性からするとすごく理解しにくいと思うんだけど、男って感情的に追い詰められると相手を遠ざけることで自分を守ろうとする生き物で、特に回避型はその傾向が極端に強い。好きな気持ちはあるのに、,3月17日,,3月21日
https://x.com/1o_yyb/status/2033867383107154001,43,2,6239,凪｜回避型男の本音,回避型の男が元カノの連絡を既読無視するのは当たり前。でもこれ嫌いだからじゃないんですよ。回避型って、気持ちがある相手ほど「返したら何か求められるかも」って無意識にブレーキがかかってしまう。どうでもいい相手には普通に返せるのに、意識してる大事な人には,3月17日,,3月21日
https://x.com/1o_yyb/status/2033535092908552395,1064,64,318801,凪｜回避型男の本音,ちょっと本音を言うと「好きだけど一緒にいられない」とか「俺じゃ幸せにできない」と言って振られた人って、彼が回避型だった可能性がかなり高い。この言葉、その通りに受け取ると「気持ちはあるけど終わり」に聞こえるんだけど、男目線から言わせてもらうと全然そういう意味じゃないんですよね。これ,3月16日,,3月21日
https://x.com/1o_yyb/status/2033730888144720028,77,2,32485,凪｜回避型男の本音,これは言い切れるけど、回避型の元彼は別れた女性のことを簡単に切れない。返信が来ないのも嫌いだからじゃなくて、返した瞬間にまた関係が動くのが怖いだけ。だからあなたが「送るのも怖いし送らないのも終わりそうで怖い」ってなるのは当然で、むしろそこまで悩んでるってことは彼もまだ同じくらい,3月17日,,3月21日
https://x.com/gerakodayo315/status/2033705110732476772,25,1,5164,ゲラ女,"ほんまにこれやった。付き合ってるときも何かあったら一週間連絡来ないときあったし、何気なく言った言葉に傷つかれたりしてたし、関係性深くない中踏み込んでしまって嫌がられたり笑
めちゃ優しかったけど、やっぱり回避型ぽいなー回避型難易度高いよ",3月17日,,3月21日
https://x.com/1o_yyb/status/2033500630862688399,22,0,2820,凪｜回避型男の本音,断言するけど、男って元カノを嫌いになったから連絡を返さないわけじゃないです。むしろ気まずさが強くてどう返せばいいか分からず、結果的に無視みたいな形になることがある。特に回避型の男は、関係をどう扱えばいいか分からなくなると一度距離を取ってしまうタイプです。僕もそうで、,3月16日,,3月21日
https://x.com/1o_yyb/status/2033361242119971197,169,5,35128,凪｜回避型男の本音,男性は気持ちが冷めた相手にはそもそも迷いなく距離を置くんだけど、本気で好きな元カノには『脈なしみたいな態度』をわざと取ってしまうことがあるんです。僕自身も好きじゃなくなったわけじゃないのに、連絡を返さなかったり、そっけない態度を取ったりしたこともある。こういう行動を取る理由って、,3月16日,,3月21日
https://x.com/1o_yyb/status/2033437861127626799,34,0,6741,凪｜回避型男の本音,回避型との関係でよく起きる問題は「距離を置く＝何もしない」と極端に捉えること。完全に消えると彼の中で関係が静かに終わることもあるし、逆に不安から動きすぎるとプレッシャーになる。僕もだけど、安心はあるけど干渉されない距離が一番いい。復縁って感情よりこの距離の作り方で結果が変わる。,3月16日,,3月21日
https://x.com/1o_yyb/status/2033293912602038275,129,2,13154,凪｜回避型男の本音,回避型の男って、別れ際ほど感情をシャットダウンします。僕も「もう無理だから」って言ったけど、心の中はそれどころじゃなかった。言葉を選ぶ余裕もないしうまく説明する自信もない。だから元彼の冷たさは、嫌いになったサインじゃなく「これ以上感情に巻き込まれたくない」という防衛だったりする。,3月16日,,3月21日
https://x.com/1o_yyb/status/2033361243575287853,23,0,4953,凪｜回避型男の本音,また近づいたときに「期待に応えられなかったらどうしよう」という怖さが先に来てしまうから。でも彼が冷たくなったタイミングって、実は気持ちが冷めた瞬間じゃなく、大事にしたいからこそ慎重になってたりする。それを「もう終わりのサイン」として受け取ってしまうとまだ可能性があった関係を,3月16日,,3月21日
https://x.com/1o_yyb/status/2033184944793469440,43,0,2925,凪｜回避型男の本音,回避型との復縁が難しいって言われがちだけど、実は「冷たい人だから」じゃないんです。ただ、心の動きが分かりにくいだけ。回避型は気持ちが強くなるほど一度止まらないとしんどくなる。だから沈黙や距離は終わりじゃなく、落ち着くための時間。この仕組みを知るだけで見えてる景色はかなり変わる。,3月15日,,3月21日
https://x.com/1o_yyb/status/2033112766370947415,26,0,3976,凪｜回避型男の本音,これ補足すると、回避型が既読無視するのって相手への関心が薄いからじゃなく、返した瞬間に関係が動き出すのが怖いから。僕も元カノのLINEを既読してから逆に考えすぎて返せなかった。気持ちがあるほど慎重になる。だから既読無視されてる今が一番気持ちが残ってる時期だったりしますからね。,3月15日,,3月21日
https://x.com/1o_yyb/status/2032944107824549898,21,0,1296,凪｜回避型男の本音,"男が別れた後、元カノを思い出す瞬間

・一人で夜を過ごしてるとき
・楽しいはずなのに虚しくなったとき
・体調を崩したとき
・新しい出会いがしっくりこないとき
・元カノが連絡してこなくなった時

男は別れた瞬間より「もう自分がいなくても大丈夫そう」と気づいたときに一番心が揺れる。",3月15日,,3月21日
